epochs,loss,acc,val_loss,val_acc
31,0.1412846313789487,0.9649122953414917,0.13925076350569726,0.9649122953414917
32,0.1414272289723158,0.9649122953414917,0.13973868563771247,0.9649122953414917
33,0.1411572264507413,0.9649122953414917,0.13900769799947738,0.9649122953414917
34,0.14111082311719655,0.9649122953414917,0.13957432508468628,0.9649122953414917
35,0.14089111629873513,0.9649122953414917,0.13912647515535354,0.9649122953414917
36,0.14179038647562264,0.9649122953414917,0.13934367373585702,0.9649122953414917
37,0.140585370734334,0.9649122953414917,0.13908890932798385,0.9649122953414917
38,0.1408762440085411,0.9649122953414917,0.13894087597727775,0.9649122953414917
39,0.14032414499670268,0.9649122953414917,0.13976904898881912,0.9649122953414917
40,0.14042773135006428,0.9649122953414917,0.14077549204230308,0.9649122953414917
41,0.14039750676602125,0.9649122953414917,0.13943730145692826,0.9649122953414917
42,0.140652384608984,0.9649122953414917,0.14042972326278685,0.9649122953414917
43,0.1406282564625144,0.9649122953414917,0.1396024003624916,0.9649122953414917
44,0.14032442569732667,0.9649122953414917,0.13962072655558586,0.9649122953414917
45,0.14023573696613312,0.9649122953414917,0.13969845101237297,0.9649122953414917
46,0.14002407770603895,0.9649122953414917,0.1396500401198864,0.9649122953414917
47,0.13977649677544832,0.9649122953414917,0.1398625575006008,0.9649122953414917
48,0.1390750603750348,0.9649122953414917,0.13955588042736053,0.9649122953414917
49,0.13999204933643342,0.9649122953414917,0.13956343680620192,0.9649122953414917
